1671|CLR TB SMOKE(PHOTO) CLEANERS| GF JA 13|  03:37:05 PM Sunday, 27-June-2021 1D005
1672|CLR TB SMOKE(PHOTO) CLEANERS| GF JA 13|  03:37:05 PM Sunday, 27-June-2021 1D006
1673|CLR TB SMOKE(PHOTO) LOBBY| GF CI 14|  03:37:06 PM Sunday, 27-June-2021 1D007
1674|CLR TB SMOKE(PHOTO) LOBBY| GF CI 14|  03:37:06 PM Sunday, 27-June-2021 1D008
1675|CLR TB SMOKE(PHOTO) WC| GF TO 15|  03:37:07 PM Sunday, 27-June-2021 1D009
1676|CLR TB SMOKE(ACCLIM)PAINT WORK SHOP| GF WK 17|  03:37:08 PM Sunday, 27-June-2021 1D010
1677|CLR TB SMOKE(PHOTO) TOILETS| GF TO 16|  03:37:08 PM Sunday, 27-June-2021 1D012
1678|CLR TB SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:37:09 PM Sunday, 27-June-2021 1D013
1679|CLR TB SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:37:10 PM Sunday, 27-June-2021 1D014
1680|CLR TB SMOKE(PHOTO) STAIRS| ST 05|  03:37:11 PM Sunday, 27-June-2021 1D015
1681|CLR TB SMOKE(ACCLIM)FORKLIFT BATTERY CHA05 GF TR 18|  03:37:11 PM Sunday, 27-June-2021 1D016
1682|CLR TB SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:37:12 PM Sunday, 27-June-2021 1D017
1683|CLR TB SMOKE(ACCLIM)GAS BOTTLE STORE| GF TR 36|  03:37:12 PM Sunday, 27-June-2021 1D018
1684|CLR TB SMOKE(PHOTO) STAIRS| ST 01|  03:37:13 PM Sunday, 27-June-2021 1D019
1685|CLR TB SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:37:14 PM Sunday, 27-June-2021 1D020
1686|CLR TB SMOKE(ACCLIM)METAL WORK SHOP| GF WK 06|  03:37:15 PM Sunday, 27-June-2021 1D021
1687|CLR TB SMOKE(PHOTO) WASTE HOLD| GF WA 07|  03:37:16 PM Sunday, 27-June-2021 1D022
1688|CLR TB SMOKE(ACCLIM)HOT WATER CYLINDERS 05 GF TR 33|  03:37:16 PM Sunday, 27-June-2021 1D023
1689|CLR TB SMOKE(PHOTO) BREAK ROOM| GF BR 08|  03:37:17 PM Sunday, 27-June-2021 1D024
1690|CLR TB SMOKE(PHOTO) BREAK ROOM| GF BR 08|  03:37:17 PM Sunday, 27-June-2021 1D025
1691|CLR TB SMOKE(PHOTO) DETECTOR ADDR 1D026|  03:37:18 PM Sunday, 27-June-2021 1D026
1692|CLR TB SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:37:19 PM Sunday, 27-June-2021 1D027
1693|CLR TB SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:37:20 PM Sunday, 27-June-2021 1D028
1694|CLR TB SMOKE(PHOTO) OFFICE| GF OF 09|  03:37:20 PM Sunday, 27-June-2021 1D029
1695|CLR TB SMOKE(PHOTO) OFFICE| GF OF 09|  03:37:21 PM Sunday, 27-June-2021 1D030
1696|CLR TB SMOKE(PHOTO) CHECK POINT| GF OF 11|  03:37:21 PM Sunday, 27-June-2021 1D031
1697|CLR TB SMOKE(PHOTO) CHECK POINT| GF OF 11|  03:37:22 PM Sunday, 27-June-2021 1D032
1698|CLR TB SMOKE(PHOTO) ICT INCOMING| GF OF 10|  03:37:23 PM Sunday, 27-June-2021 1D033
1699|CLR TB SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:37:24 PM Sunday, 27-June-2021 1D034
1700|CLR TB SMOKE(PHOTO) DETECTOR ADDR 1D035|  03:37:24 PM Sunday, 27-June-2021 1D035
1701|CLR TB SMOKE(PHOTO) STAIRS| ST 02|  03:37:25 PM Sunday, 27-June-2021 1D036
1702|CLR TB SMOKE(LASER) DETECTOR ADDR 1D037|  03:37:25 PM Sunday, 27-June-2021 1D037
1703|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:37:26 PM Sunday, 27-June-2021 2M013
1704|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:37:26 PM Sunday, 27-June-2021 2M014
1705|CLR TB WATERFLOW|PLANT ROOM|05 01 TR 01|  03:37:27 PM Sunday, 27-June-2021 2M002
1706|CLR TB TAMPER|PLANT ROOM|05 01 TR 01|  03:37:27 PM Sunday, 27-June-2021 2M003
1707|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:37:28 PM Sunday, 27-June-2021 2M004
1708|CLR TB WATERFLOW|PLANT ROOM|05 01 TR 01|  03:37:28 PM Sunday, 27-June-2021 2M005
1709|CLR TB TAMPER|PLANT ROOM|05 01 TR 01|  03:37:29 PM Sunday, 27-June-2021 2M006
1710|CLR TB TAMPER|PLANT ROOM|05 01 TR 01|  03:37:30 PM Sunday, 27-June-2021 2M007
1711|CLR TB WATERFLOW|PLANT ROOM|05 01 TR 01|  03:37:30 PM Sunday, 27-June-2021 2M008
1712|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:37:31 PM Sunday, 27-June-2021 2M009
1713|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:37:32 PM Sunday, 27-June-2021 2M011
1714|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:37:32 PM Sunday, 27-June-2021 2M012
1715|CLR TB PULL_STATION PLANT ROOM| 01 TR 01|  03:37:33 PM Sunday, 27-June-2021 2M001
1716|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:37:34 PM Sunday, 27-June-2021 2M010
1717|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:37:35 PM Sunday, 27-June-2021 2M015
1718|CLR TB HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:37:35 PM Sunday, 27-June-2021 2D002
1719|CLR TB HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:37:36 PM Sunday, 27-June-2021 2D005
1720|CLR TB HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:37:36 PM Sunday, 27-June-2021 2D007
1721|CLR TB HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:37:37 PM Sunday, 27-June-2021 2D008
1722|CLR TB HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:37:38 PM Sunday, 27-June-2021 2D010
1723|CLR TB HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:37:39 PM Sunday, 27-June-2021 2D011
1724|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:37:39 PM Sunday, 27-June-2021 2D012
1725|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:37:40 PM Sunday, 27-June-2021 2D013
1726|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:37:40 PM Sunday, 27-June-2021 2D014
1727|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:37:41 PM Sunday, 27-June-2021 2D015
1728|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:37:42 PM Sunday, 27-June-2021 2D016
1729|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:37:42 PM Sunday, 27-June-2021 2D017
1730|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:37:43 PM Sunday, 27-June-2021 2D018
1731|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:37:44 PM Sunday, 27-June-2021 2D019
1732|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:37:45 PM Sunday, 27-June-2021 2D029
1733|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:37:45 PM Sunday, 27-June-2021 2D030
1734|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:37:45 PM Sunday, 27-June-2021 2D031
1735|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:37:46 PM Sunday, 27-June-2021 2D032
1736|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:37:47 PM Sunday, 27-June-2021 2D033
1737|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:37:48 PM Sunday, 27-June-2021 2D034
1738|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:37:48 PM Sunday, 27-June-2021 2D035
1739|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:37:49 PM Sunday, 27-June-2021 2D036
1740|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:37:49 PM Sunday, 27-June-2021 2D037
1741|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:37:50 PM Sunday, 27-June-2021 2D038
1742|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:37:50 PM Sunday, 27-June-2021 2D039
1743|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:37:51 PM Sunday, 27-June-2021 2D040
1744|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:37:51 PM Sunday, 27-June-2021 2D041
1745|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:37:52 PM Sunday, 27-June-2021 2D043
1746|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:37:53 PM Sunday, 27-June-2021 2D044
1747|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:37:53 PM Sunday, 27-June-2021 2D046
1748|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:37:54 PM Sunday, 27-June-2021 2D001
1749|SIGNAL SILENCED|  03:37:54 PM Sunday, 27-June-2021 
1750|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:37:55 PM Sunday, 27-June-2021 2D020
1751|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:37:55 PM Sunday, 27-June-2021 2D021
1752|CLR TB SMOKE(DUCTP) PLANT ROOM| 01 TR 01|  03:37:56 PM Sunday, 27-June-2021 2D022
1753|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:37:57 PM Sunday, 27-June-2021 2D023
1754|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:37:57 PM Sunday, 27-June-2021 2D024
1755|CLR TB SMOKE(DUCTP) PLANT ROOM| 01 TR 01|  03:37:58 PM Sunday, 27-June-2021 2D025
1756|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:37:59 PM Sunday, 27-June-2021 2D026
1757|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:38:00 PM Sunday, 27-June-2021 2D027
1758|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:38:00 PM Sunday, 27-June-2021 2D028
1759|CLR TB |Sys Initialization|  03:38:01 PM Sunday, 27-June-2021 
1760|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  03:48:31 PM Sunday, 27-June-2021 L03D004
1761|CLEARED TROUBLE|SYSTEM INITIALIZATION|SYSTEM NORMAL|TROUBLE|NO ANSWER|Module L03M155|POWER MONITR|  12:59:20 AM Monday, 28-June-2021 L03M155
1762|TROUBLE|NO ANSWER|Module L03M156|POWER MONITR|  12:59:20 AM Monday, 28-June-2021 L03M156
1763|TROUBLE|NO ANSWER|Module L03M157|POWER MONITR|  12:59:20 AM Monday, 28-June-2021 L03M157
1764|TROUBLE|NO ANSWER|Module L03M158|POWER MONITR|  12:59:21 AM Monday, 28-June-2021 L03M158
1765|TROUBLE|NO ANSWER|Module L03M159|POWER MONITR|  12:59:21 AM Monday, 28-June-2021 L03M159
1766|TROUBLE|CLASS A NEG LOOP 3|TROUBLE|CLASS A POS LOOP 3|TROUBLE|NO ANSWER|Module L03M002|TRACK SUPRVISORY|  12:59:22 AM Monday, 28-June-2021 L03M002
1767|TROUBLE|NO ANSWER|Module L03M003|Zone Z001|Z001|RELAY|  12:59:22 AM Monday, 28-June-2021 L03M003
1768|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|PULL STATION|  12:59:22 AM Monday, 28-June-2021 L03M004
1769|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  12:59:23 AM Monday, 28-June-2021 L03D004
1770|TROUBLE|NO ANSWER|Module L03M037|Zone Z001|Z001|CONTROL|  12:59:23 AM Monday, 28-June-2021 L03M037
1771|TROUBLE|NO ANSWER|Detector L03D003|Zone Z001|Z001|SMOKE ACCLIM|  12:59:23 AM Monday, 28-June-2021 L03D003
1772|TROUBLE|NO ANSWER|Detector L03D015|Zone Z001|Z001|SMOKE ACCLIM|  12:59:24 AM Monday, 28-June-2021 L03D015
1773|TROUBLE|NO ANSWER|Detector L03D100|Zone Z003|Z003|SMOKE(PHOTO)|  12:59:24 AM Monday, 28-June-2021 L03D100
1774|ACKED TROUBLE|NO ANSWER|Module L03M155|POWER MONITR|  12:59:25 AM Monday, 28-June-2021 L03M155
1775|ACKED TROUBLE|NO ANSWER|Module L03M156|POWER MONITR|  12:59:25 AM Monday, 28-June-2021 L03M156
1776|ACKED TROUBLE|NO ANSWER|Module L03M157|POWER MONITR|  12:59:25 AM Monday, 28-June-2021 L03M157
1777|ACKED TROUBLE|NO ANSWER|Module L03M158|POWER MONITR|  12:59:26 AM Monday, 28-June-2021 L03M158
1778|ACKED TROUBLE|NO ANSWER|Module L03M159|POWER MONITR|  12:59:26 AM Monday, 28-June-2021 L03M159
1779|ACKED TROUBLE|NO ANSWER|Module L03M002|TRACK SUPRVISORY|  12:59:26 AM Monday, 28-June-2021 L03M002
1780|ACKED TROUBLE|NO ANSWER|Module L03M003|Zone Z001|Z001|RELAY|  12:59:27 AM Monday, 28-June-2021 L03M003
1781|ACKED TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|PULL STATION|  12:59:27 AM Monday, 28-June-2021 L03M004
1782|ACKED TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  12:59:27 AM Monday, 28-June-2021 L03D004
1783|ACKED TROUBLE|NO ANSWER|Module L03M037|Zone Z001|Z001|CONTROL|  12:59:28 AM Monday, 28-June-2021 L03M037
1784|ACKED TROUBLE|NO ANSWER|Detector L03D003|Zone Z001|Z001|SMOKE ACCLIM|  12:59:28 AM Monday, 28-June-2021 L03D003
1785|ACKED TROUBLE|NO ANSWER|Detector L03D015|Zone Z001|Z001|SMOKE ACCLIM|  12:59:28 AM Monday, 28-June-2021 L03D015
1786|ACKED TROUBLE|NO ANSWER|Detector L03D100|Zone Z003|Z003|SMOKE(PHOTO)|  12:59:28 AM Monday, 28-June-2021 L03D100
1787|ACKED TROUBLE|CLASS A NEG LOOP 3|ACKED TROUBLE|CLASS A POS LOOP 3|CLEARED TROUBLE|Module L03M037|Zone Z001|Z001|CONTROL|  12:59:29 AM Monday, 28-June-2021 L03M037
1788|CLEARED TROUBLE|Module L03M155|POWER MONITR|  12:59:29 AM Monday, 28-June-2021 L03M155
1789|CLEARED TROUBLE|Module L03M156|POWER MONITR|  12:59:29 AM Monday, 28-June-2021 L03M156
1790|CLEARED TROUBLE|Module L03M157|POWER MONITR|  12:59:30 AM Monday, 28-June-2021 L03M157
1791|CLEARED TROUBLE|Module L03M158|POWER MONITR|  12:59:30 AM Monday, 28-June-2021 L03M158
1792|CLEARED TROUBLE|Module L03M159|POWER MONITR|  12:59:31 AM Monday, 28-June-2021 L03M159
1793|CLEARED TROUBLE|CLASS A POS LOOP 3|CLEARED TROUBLE|Detector L03D003|Zone Z001|Z001|SMOKE ACCLIM|  12:59:31 AM Monday, 28-June-2021 L03D003
1794|CLEARED TROUBLE|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  12:59:31 AM Monday, 28-June-2021 L03D004
1795|CLEARED TROUBLE|Detector L03D015|Zone Z001|Z001|SMOKE ACCLIM|  12:59:32 AM Monday, 28-June-2021 L03D015
1796|CLEARED TROUBLE|Detector L03D100|Zone Z003|Z003|SMOKE(PHOTO)|  12:59:32 AM Monday, 28-June-2021 L03D100
1797|CLEARED TROUBLE|Module L03M002|TRACK SUPRVISORY|  12:59:33 AM Monday, 28-June-2021 L03M002
1798|CLEARED TROUBLE|SYSTEM INITIALIZATION|SYSTEM NORMAL|CLEARED TROUBLE|SYSTEM INITIALIZATION|SYSTEM NORMAL|CLEARED TROUBLE|SYSTEM INITIALIZATION|SYSTEM NORMAL|TROUBLE|NO ANSWER|Module L03M155|POWER MONITR|  01:00:19 AM Monday, 28-June-2021 L03M155
1799|CLEARED TROUBLE|SYSTEM INITIALIZATION|SYSTEM NORMAL|TROUBLE|NO ANSWER|Module L03M155|POWER MONITR|  01:00:27 AM Monday, 28-June-2021 L03M155
1800|CLEARED TROUBLE|SYSTEM INITIALIZATION|  01:10:27 AM Monday, 28-June-2021 
1801|SYSTEM NORMAL|  01:10:28 AM Monday, 28-June-2021 
1802|CLEARED TROUBLE|SYSTEM INITIALIZATION|  01:11:13 AM Monday, 28-June-2021 
1803|SYSTEM NORMAL|  01:11:13 AM Monday, 28-June-2021 
1804|TROUBLE|NO ANSWER|Module L03M155|POWER MONITR|  01:11:14 AM Monday, 28-June-2021 L03M155
1805|TROUBLE|NO ANSWER|Module L03M156|POWER MONITR|  01:11:14 AM Monday, 28-June-2021 L03M156
1806|TROUBLE|NO ANSWER|Module L03M157|POWER MONITR|  01:11:14 AM Monday, 28-June-2021 L03M157
1807|TROUBLE|NO ANSWER|Module L03M158|POWER MONITR|  01:11:15 AM Monday, 28-June-2021 L03M158
1808|TROUBLE|NO ANSWER|Module L03M159|POWER MONITR|  01:11:15 AM Monday, 28-June-2021 L03M159
1809|TROUBLE|CLASS A NEG LOOP 3|  01:11:15 AM Monday, 28-June-2021 
1810|TROUBLE|CLASS A POS LOOP 3|  01:11:16 AM Monday, 28-June-2021 
1811|TROUBLE|NO ANSWER|Module L03M002|TRACK SUPRVISORY|  01:11:16 AM Monday, 28-June-2021 L03M002
1812|TROUBLE|NO ANSWER|Module L03M003|Zone Z001|Z001|RELAY|  01:11:17 AM Monday, 28-June-2021 L03M003
1813|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|PULL STATION|  01:11:17 AM Monday, 28-June-2021 L03M004
1814|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  01:11:17 AM Monday, 28-June-2021 L03D004
1815|TROUBLE|NO ANSWER|Module L03M037|Zone Z001|Z001|CONTROL|  01:11:18 AM Monday, 28-June-2021 L03M037
1816|TROUBLE|NO ANSWER|Detector L03D003|Zone Z001|Z001|SMOKE ACCLIM|  01:11:18 AM Monday, 28-June-2021 L03D003
1817|TROUBLE|NO ANSWER|Detector L03D015|Zone Z001|Z001|SMOKE ACCLIM|  01:11:19 AM Monday, 28-June-2021 L03D015
1818|TROUBLE|NO ANSWER|Detector L03D100|Zone Z003|Z003|SMOKE(PHOTO)|  01:11:19 AM Monday, 28-June-2021 L03D100
1819|ACKED TROUBLE|NO ANSWER|Module L03M155|POWER MONITR|  01:11:19 AM Monday, 28-June-2021 L03M155
1820|ACKED TROUBLE|NO ANSWER|Module L03M156|POWER MONITR|  01:11:20 AM Monday, 28-June-2021 L03M156
1821|ACKED TROUBLE|NO ANSWER|Module L03M157|POWER MONITR|  01:11:20 AM Monday, 28-June-2021 L03M157
1822|ACKED TROUBLE|NO ANSWER|Module L03M158|POWER MONITR|  01:11:20 AM Monday, 28-June-2021 L03M158
1823|ACKED TROUBLE|NO ANSWER|Module L03M159|POWER MONITR|  01:11:21 AM Monday, 28-June-2021 L03M159
1824|ACKED TROUBLE|NO ANSWER|Module L03M002|TRACK SUPRVISORY|  01:11:21 AM Monday, 28-June-2021 L03M002
1825|ACKED TROUBLE|NO ANSWER|Module L03M003|Zone Z001|Z001|RELAY|  01:11:21 AM Monday, 28-June-2021 L03M003
1826|ACKED TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|PULL STATION|  01:11:22 AM Monday, 28-June-2021 L03M004
1827|ACKED TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  01:11:22 AM Monday, 28-June-2021 L03D004
1828|ACKED TROUBLE|NO ANSWER|Module L03M037|Zone Z001|Z001|CONTROL|  01:11:22 AM Monday, 28-June-2021 L03M037
1829|ACKED TROUBLE|NO ANSWER|Detector L03D003|Zone Z001|Z001|SMOKE ACCLIM|  01:11:23 AM Monday, 28-June-2021 L03D003
1830|ACKED TROUBLE|NO ANSWER|Detector L03D015|Zone Z001|Z001|SMOKE ACCLIM|  01:11:23 AM Monday, 28-June-2021 L03D015
1831|ACKED TROUBLE|NO ANSWER|Detector L03D100|Zone Z003|Z003|SMOKE(PHOTO)|  01:11:23 AM Monday, 28-June-2021 L03D100
1832|ACKED TROUBLE|CLASS A NEG LOOP 3|  01:11:24 AM Monday, 28-June-2021 
1833|ACKED TROUBLE|CLASS A POS LOOP 3|  01:11:24 AM Monday, 28-June-2021 
1834|CLEARED TROUBLE|Module L03M037|Zone Z001|Z001|CONTROL|  01:14:03 AM Monday, 28-June-2021 L03M037
1835|CLEARED TROUBLE|Module L03M155|POWER MONITR|  01:14:04 AM Monday, 28-June-2021 L03M155
1836|CLEARED TROUBLE|Module L03M156|POWER MONITR|  01:14:05 AM Monday, 28-June-2021 L03M156
1837|CLEARED TROUBLE|Module L03M157|POWER MONITR|  01:14:05 AM Monday, 28-June-2021 L03M157
1838|CLEARED TROUBLE|Module L03M158|POWER MONITR|  01:14:06 AM Monday, 28-June-2021 L03M158
1839|CLEARED TROUBLE|Module L03M159|POWER MONITR|  01:14:06 AM Monday, 28-June-2021 L03M159
1840|CLEARED TROUBLE|CLASS A POS LOOP 3|  01:14:07 AM Monday, 28-June-2021 
1841|CLEARED TROUBLE|Detector L03D003|Zone Z001|Z001|SMOKE ACCLIM|  01:14:07 AM Monday, 28-June-2021 L03D003
1842|CLEARED TROUBLE|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  01:14:08 AM Monday, 28-June-2021 L03D004
1843|CLEARED TROUBLE|Detector L03D015|Zone Z001|Z001|SMOKE ACCLIM|  01:14:08 AM Monday, 28-June-2021 L03D015
1844|CLEARED TROUBLE|Detector L03D100|Zone Z003|Z003|SMOKE(PHOTO)|  01:14:09 AM Monday, 28-June-2021 L03D100
1845|CLEARED TROUBLE|Module L03M002|TRACK SUPRVISORY|  01:14:09 AM Monday, 28-June-2021 L03M002
1846|CLEARED TROUBLE|Module L03M003|Zone Z001|Z001|RELAY|  01:14:10 AM Monday, 28-June-2021 L03M003
1847|CLEARED TROUBLE|LAB 1|Zone Z001|Z001|PULL STATION|  01:14:11 AM Monday, 28-June-2021 L03M004
1848|TROUBLE|SYSTEM INITIALIZATION|  01:14:11 AM Monday, 28-June-2021 
1849|CLEARED TROUBLE|CLASS A NEG LOOP 3|  01:14:12 AM Monday, 28-June-2021 
1850|CLEARED TROUBLE|SYSTEM INITIALIZATION|  01:14:12 AM Monday, 28-June-2021 
1851|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  03:46:55 PM Tuesday, 29-June-2021 L03D004
1852|kkjhkjk|asfdsdfasdfassafasdfsadfasadfasdf|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  03:52:32 PM Tuesday, 29-June-2021 L03D004
1853|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  03:54:18 PM Tuesday, 29-June-2021 L03D004
1854|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  03:54:56 PM Tuesday, 29-June-2021 L03D004
1855|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  03:55:13 PM Tuesday, 29-June-2021 L03D004
1856|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|L03D004|  09:39:51 AM Wednesday, 30-June-2021 L03D004
1857|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|L03D004|  09:42:59 AM Wednesday, 30-June-2021 L03D004
1858|CLEARED TROUBLE|SYSTEM INITIALIZATION|  09:58:05 AM Wednesday, 30-June-2021 
1859|SYSTEM NORMAL|  09:58:06 AM Wednesday, 30-June-2021 
1860|TROUBLE|NO ANSWER|Module L03M155POWER MONITR|  09:58:06 AM Wednesday, 30-June-2021 L03M155
1861|TROUBLE|NO ANSWER|Module L03M156POWER MONITR|  09:58:07 AM Wednesday, 30-June-2021 L03M156
1862|TROUBLE|NO ANSWER|Module L03M157POWER MONITR|  09:58:07 AM Wednesday, 30-June-2021 L03M157
1863|TROUBLE|NO ANSWER|Module L03M158POWER MONITR|  09:58:07 AM Wednesday, 30-June-2021 L03M158
1864|TROUBLE|NO ANSWER|Module L03M159POWER MONITR|  09:58:08 AM Wednesday, 30-June-2021 L03M159
1865|TROUBLE|CLASS A NEG LOOP 3|  09:58:08 AM Wednesday, 30-June-2021 
1866|TROUBLE|CLASS A POS LOOP 3|  09:58:09 AM Wednesday, 30-June-2021 
1867|TROUBLE|NO ANSWER|Module L03M002TRACK SUPRVISORY|  09:58:09 AM Wednesday, 30-June-2021 L03M002
1868|TROUBLE|NO ANSWER|Module L03M003Zone Z001|Z001|RELAY|  09:58:10 AM Wednesday, 30-June-2021 L03M003
1869|TROUBLE|NO ANSWER|LAB 1Zone Z001|Z001|PULL STATION|  09:58:10 AM Wednesday, 30-June-2021 L03M004
1870|TROUBLE|NO ANSWER|LAB 1Zone Z001|Z001|SMOKE(PHOTO)|  09:58:10 AM Wednesday, 30-June-2021 L03D004
1871|TROUBLE|NO ANSWER|Module L03M037Zone Z001|Z001|CONTROL|  09:58:11 AM Wednesday, 30-June-2021 L03M037
1872|TROUBLE|NO ANSWER|Detector L03D003Zone Z001|Z001|SMOKE ACCLIM|  09:58:11 AM Wednesday, 30-June-2021 L03D003
1873|TROUBLE|NO ANSWER|Detector L03D015Zone Z001|Z001|SMOKE ACCLIM|  09:58:12 AM Wednesday, 30-June-2021 L03D015
1874|TROUBLE|NO ANSWER|Detector L03D100Zone Z003|Z003|SMOKE(PHOTO)|  09:58:12 AM Wednesday, 30-June-2021 L03D100
1875|ACKED TROUBLE|NO ANSWER|Module L03M155POWER MONITR|  09:58:13 AM Wednesday, 30-June-2021 L03M155
1876|ACKED TROUBLE|NO ANSWER|Module L03M156POWER MONITR|  09:58:13 AM Wednesday, 30-June-2021 L03M156
1877|ACKED TROUBLE|NO ANSWER|Module L03M157POWER MONITR|  09:58:13 AM Wednesday, 30-June-2021 L03M157
1878|ACKED TROUBLE|NO ANSWER|Module L03M158POWER MONITR|  09:58:14 AM Wednesday, 30-June-2021 L03M158
1879|ACKED TROUBLE|NO ANSWER|Module L03M159POWER MONITR|  09:58:14 AM Wednesday, 30-June-2021 L03M159
1880|ACKED TROUBLE|NO ANSWER|Module L03M002TRACK SUPRVISORY|  09:58:14 AM Wednesday, 30-June-2021 L03M002
1881|ACKED TROUBLE|NO ANSWER|Module L03M003Zone Z001|Z001|RELAY|  09:58:15 AM Wednesday, 30-June-2021 L03M003
1882|ACKED TROUBLE|NO ANSWER|LAB 1Zone Z001|Z001|PULL STATION|  09:58:15 AM Wednesday, 30-June-2021 L03M004
1883|ACKED TROUBLE|NO ANSWER|LAB 1Zone Z001|Z001|SMOKE(PHOTO)|  09:58:15 AM Wednesday, 30-June-2021 L03D004
